item_id,name,star,cost,taste,environment,service,review_count,item_type,location,lng,lat
18489938,香港鸡蛋仔,3.0,0.0,6.9,6.9,6.9,1 条点评,小吃面食 , 涪城区 西南科技大学新区外,104.7237420774489,31.49555542709224
18489996,王大娘小吃,3.0,0.0,7.0,7.0,7.0,16 条点评,小吃面食 , 西科大 西南科技大学新区外,104.7237420774489,31.49555542709224
18491362,虾龙王成都盆盆虾,3.0,0.0,7.6,7.0,7.0,23 条点评,川菜 , 老茶树 御旗路24号,104.7237420774489,31.49555542709224
18495744,蒋记干锅,3.0,0.0,6.8,6.7,6.8,2 条点评,川菜 , 涪城区 西南科技大学新区外,104.7237420774489,31.49555542709224
18504482,骨汤烩面,3.0,0.0,7.6,7.5,7.5,3 条点评,东北菜 , 涪城区 西南科技大学新区,104.7237420774489,31.49555542709224
18506553,贵妃客国美电器店,3.0,0.0,7.0,7.1,7.0,17 条点评,面包甜点 , 步行街 国美电器旁,104.7237420774489,31.49555542709224
18516139,贵妃客人民公园店,3.0,0.0,7.4,7.4,7.4,9 条点评,面包甜点 , 人民公园 人民公园旁,104.7237420774489,31.49555542709224
18516711,和记粥道,4.0,0.0,8.0,8.2,7.6,33 条点评,快餐简餐 , 南河 南河东街南河花园10栋1楼6号,104.7237420774489,31.49555542709224
18521298,一休小米辣,4.0,0.0,8.1,7.9,7.7,17 条点评,自助餐 , 西科大 青义镇青阳中路十一号,104.7237420774489,31.49555542709224
18522162,三碗不过岗(高水店),3.0,0.0,7.7,8.0,7.6,53 条点评,川菜 , 高水 高水南街,104.7237420774489,31.49555542709224
18522245,绿草源牛肉汇,4.0,0.0,7.9,8.0,8.2,39 条点评,川菜 , 高水 长虹大道北段58号,104.7237420774489,31.49555542709224
18522738,绵阳哥佬会火锅店,3.0,0.0,7.0,7.0,7.1,21 条点评,火锅 , 桃园路 剑南路西段79号,104.7237420774489,31.49555542709224
18523058,绵阳雕刻时光茶楼,3.0,0.0,7.3,7.3,7.3,3 条点评,茶馆 , 天骄摩尔 绵阳市涪城区跃进路131号福星时代天骄7号楼4楼（13号观光电梯）,104.7237420774489,31.49555542709224
18525915,鸡哥江湖烧菜烧烤,3.0,0.0,7.1,7.1,7.1,2 条点评,烧烤 , 普明 高新区双碑中街66号,104.7237420774489,31.49555542709224
18525923,老几新概念烧烤,3.0,0.0,7.5,7.5,7.5,3 条点评,烧烤 , 普明 高新区双碑中街66-5,104.7237420774489,31.49555542709224
18525942,鑫缘烧烤,3.0,0.0,6.7,7.3,7.5,7 条点评,烧烤 , 普明 高新区双碑中街55-57号,104.7237420774489,31.49555542709224
18525954,鑫源碟串串香,3.0,0.0,7.4,7.4,7.9,3 条点评,川菜 , 高水 跃进路北段83号长虹世纪城21栋1-2、3号,104.7237420774489,31.49555542709224
18528285,重庆太翁鱼坊,3.0,0.0,7.2,7.0,6.6,29 条点评,火锅 , 桃园路 剑南路西段79号,104.7237420774489,31.49555542709224
18530141,苏珊客厅,3.0,0.0,7.4,7.2,7.1,2 条点评,咖啡厅 , 人民公园 兴达街2号电影院2楼,104.7237420774489,31.49555542709224
18531619,韩轩坊自助烤肉,3.0,0.0,7.2,7.2,7.2,1 条点评,自助餐 , 园艺山 高新区上马新村南街100号,104.7237420774489,31.49555542709224
18542029,王子大酒店餐厅,3.0,0.0,7.3,7.6,7.4,10 条点评,川菜 , 涪城区 涪城区 临园路西段25号 （近火车站）,104.7237420774489,31.49555542709224
18564759,酒鬼石锅耗儿鱼庄,3.0,0.0,7.1,7.1,7.2,11 条点评,川菜 , 御营坝 御营坝代家湾高架桥旁,104.7237420774489,31.49555542709224
18564766,乡村铁板烧(五里堆店),3.0,0.0,7.7,7.1,7.4,2 条点评,烧烤 , 五里堆 五里堆路,104.7237420774489,31.49555542709224
18597123,渝宗老灶火锅,4.0,0.0,8.2,8.3,8.3,78 条点评,火锅 , 沈家坝 沈家坝东津路12号,104.7237420774489,31.49555542709224
18600469,虾皇,4.0,0.0,7.7,7.4,7.2,22 条点评,川菜 , 开元场 芙蓉汉城3期49-1号河堤旁,104.7237420774489,31.49555542709224
18620968,伟伟鸭脑壳(芙蓉店),3.0,0.0,7.1,7.1,7.2,4 条点评,川菜 , 芙蓉汉城 芙蓉汉城3期河堤,104.7237420774489,31.49555542709224
18630440,结义梁山鸡 分店,3.0,0.0,7.5,6.9,6.4,3 条点评,火锅 , 双碑 高新区普明北路东段552号,104.7237420774489,31.49555542709224
18630933,贵州花溪牛肉米线,3.0,0.0,7.3,7.3,7.3,1 条点评,小吃面食 , 马家巷 解放街5-3号,104.7237420774489,31.49555542709224
18631550,乡村基(绵阳临园东路餐厅) 分店,3.0,0.0,7.3,7.3,7.3,6 条点评,快餐简餐 , 人民公园 临园路东段路54号临园商务大厦二楼,104.7237420774489,31.49555542709224
18637459,结义梁山鸡,3.0,0.0,6.9,6.9,6.9,1 条点评,其他 , 游仙区 五里堆路,104.7237420774489,31.49555542709224
18661454,光头鸭脖,4.0,0.0,8.4,8.2,8.4,104 条点评,小吃面食 , 西科大 西南科技大学新区小铁门口,104.7237420774489,31.49555542709224
18669357,虾皇,4.0,0.0,8.1,7.7,7.7,8 条点评,川菜 , 涪城区 洞天公园一号美食广场内,104.7237420774489,31.49555542709224
18674302,宫喜老火锅,3.0,0.0,7.2,7.0,7.3,8 条点评,火锅 , 开元场 开元路24号,104.7237420774489,31.49555542709224
18676678,王家肥肠粉,3.0,0.0,7.0,6.9,6.9,1 条点评,小吃面食 , 南湖 涪城区六一堂路626附143,104.7237420774489,31.49555542709224
18679509,鱼摆摆,3.0,0.0,6.8,6.8,6.8,1 条点评,火锅 , 东方华尔街 长虹大道中段天籁一品一楼,104.7237420774489,31.49555542709224
18688960,砂锅居,3.0,0.0,6.9,6.9,6.9,1 条点评,其他 , 游仙区 大西街,104.7237420774489,31.49555542709224
18704503,梁记夜来香串串,3.0,0.0,7.2,7.1,7.2,2 条点评,火锅 , 梓潼县其他 步行街,104.7237420774489,31.49555542709224
18705019,小厨房,4.0,0.0,7.8,7.7,7.9,13 条点评,烧烤 , 老茶树 涪城区 洞天公园一号美食广场内,104.7237420774489,31.49555542709224
18706078,夜不归烧烤,3.0,0.0,7.0,6.9,6.9,1 条点评,烧烤 , 涪城区 滨江广场,104.7237420774489,31.49555542709224
18707440,铁锅荤豆花,3.0,0.0,7.5,7.5,7.5,3 条点评,小吃面食 , 涪城区 西南科技大学台球一条街,104.7237420774489,31.49555542709224
18707450,食字路口,3.0,0.0,6.9,6.9,6.8,1 条点评,川菜 , 涪城区 西南科技大学新区外,104.7237420774489,31.49555542709224
18707462,韩国纸上烤肉,3.0,0.0,6.9,7.0,7.0,11 条点评,韩国料理 , 涪城区 西南科技大学新区外烧烤广场,104.7237420774489,31.49555542709224
18707515,兰州拉面,3.0,0.0,6.9,6.9,6.9,1 条点评,清真菜 , 涪城区 西南科技大学小东门外,104.7237420774489,31.49555542709224
18707519,路尚,3.0,0.0,6.9,6.9,6.9,1 条点评,咖啡厅 , 涪城区 西南科技大学新区外,104.7237420774489,31.49555542709224
18716177,花半里t6火锅(塘汛店),2.0,0.0,6.5,6.4,5.8,4 条点评,火锅 , 塘汛 塘汛西路19号,104.7237420774489,31.49555542709224
18720096,升钟湖生态鱼庄,3.0,0.0,6.8,6.6,6.6,3 条点评,自助餐 , 芙蓉汉城 芙蓉汉城3期44幢1楼3号,104.7237420774489,31.49555542709224
18765784,何福记鸭脖王(开元店) 分店,4.0,0.0,7.8,7.8,7.8,20 条点评,小吃面食 , 涪城区 开元北街11-14号涪江派出所侧,104.7237420774489,31.49555542709224
18770010,石棉埋伏,3.0,0.0,7.6,7.5,7.6,6 条点评,烧烤 , 涪城区 绵阳涪城区机场西路,104.7237420774489,31.49555542709224
18816789,虾一跳,3.0,0.0,7.0,7.0,6.8,27 条点评,火锅 , 涪城区 跃进路131号天骄摩尔广场7号楼一层C1-C2号,104.7237420774489,31.49555542709224
18817339,武汉风味鸭脖,3.0,0.0,7.1,7.0,7.1,4 条点评,小吃面食 , 沿江路 通安巷9-1,104.7237420774489,31.49555542709224
18817346,鸭血粉丝,3.0,0.0,7.1,7.0,7.1,5 条点评,小吃面食 , 沿江路 沿江东街4-10,104.7237420774489,31.49555542709224
18817448,德克士,3.0,0.0,7.2,7.2,7.2,1 条点评,快餐简餐 , 跃进路 跃进路中段,104.7237420774489,31.49555542709224
18879585,一点味餐厅(江油沃尔玛店),3.0,0.0,7.2,7.3,7.3,2 条点评,其他 , 江油市中心城区 涪江路中段沃尔玛超市1楼,104.7237420774489,31.49555542709224
18934920,清舟小馆(万达店),4.0,0.0,8.4,8.6,8.4,278 条点评,小吃面食 , 涪城万达广场 绵阳市涪城万达公馆2栋4号商铺,104.7237420774489,31.49555542709224
18973131,三千座美食广场,3.0,0.0,6.6,6.8,6.6,6 条点评,川菜 , 凯德广场 凯德广场沃尔玛5楼（科委立交桥旁）,104.7237420774489,31.49555542709224
18977613,莱斯餐厅,3.0,0.0,6.9,7.0,7.1,2 条点评,快餐简餐 , 人民公园 茂业百货三楼,104.7237420774489,31.49555542709224
18979296,何福记鸭脖王(红宝石店),3.0,0.0,7.4,7.3,7.3,5 条点评,小吃面食 , 人民公园 红宝石大厦后面龙抄手对面,104.7237420774489,31.49555542709224
18980791,六月雪(高水店),5.0,0.0,9.1,9.0,9.0,225 条点评,火锅 , 高水 跃进路长虹世纪城,104.7237420774489,31.49555542709224
18981281,鲜芋坊,4.0,0.0,7.7,7.9,8.0,83 条点评,面包甜点 , 长虹国际城 长虹国际城步行街,104.7237420774489,31.49555542709224
18982212,龙记斑鱼庄,3.0,0.0,7.0,7.3,7.3,4 条点评,火锅 , 跃进路 西山东路77号,104.7237420774489,31.49555542709224
18982229,山珍宝(南河店),3.0,0.0,7.3,7.5,7.2,6 条点评,火锅 , 南河 体运村路2号嘉益安江名园1幢,104.7237420774489,31.49555542709224
18987782,必胜客(新世界店) 分店,4.0,0.0,8.3,8.6,8.4,97 条点评,快餐简餐 , 新世界百货 临圆路东段72号新益大厦一、二楼,104.7237420774489,31.49555542709224
18990368,毛椒火辣串串香,4.0,0.0,8.0,8.0,8.0,21 条点评,火锅 , 普明 高新区双碑中街61号,104.7237420774489,31.49555542709224
18997796,龙虾传奇,3.0,0.0,7.5,7.4,7.5,17 条点评,川菜 , 芙蓉汉城 仙人路芙蓉汉城三期河堤,104.7237420774489,31.49555542709224
19001025,烤味佳拷猪蹄 分店,4.0,0.0,8.9,8.4,8.8,876 条点评,快餐简餐 , 马家巷 绵州大剧院背后马家巷11号,104.7237420774489,31.49555542709224
19078100,可可口煲仔饭,3.0,0.0,7.2,7.1,7.0,3 条点评,快餐简餐 , 南湖 经开区板桥社区一组六一堂路,104.7237420774489,31.49555542709224
19085124,奶酷-奶品专家(南河店),4.0,0.0,7.9,7.8,7.8,13 条点评,面包甜点 , 南河 涪城区南河东路8-11号[巡特警一大队旁],104.7237420774489,31.49555542709224
19085397,重庆666土灶火锅,3.0,0.0,7.6,7.4,7.5,8 条点评,火锅 , 园艺山 绵阳园艺山富临山庄后门,104.7237420774489,31.49555542709224
19119708,爱上榴莲,4.0,0.0,8.4,8.2,8.2,78 条点评,面包甜点 , 人民公园 临园路东段53号一代天骄1楼13号,104.7237420774489,31.49555542709224
19124047,结义梁山鸡(绵阳机场店) 分店,3.0,0.0,7.0,6.9,6.8,2 条点评,火锅 , 塘汛 机场西路10号,104.7237420774489,31.49555542709224
19130723,巷子咖啡(巷子咖啡屋) 分店,4.0,0.0,7.8,7.9,7.9,17 条点评,咖啡厅 , 马家巷 红星街红星金座12号门面,104.7237420774489,31.49555542709224
19140489,九九豆腐脑(万达广场店),4.0,0.0,8.2,8.2,8.2,243 条点评,快餐简餐 , 涪城万达广场 万达商业街6-2号,104.7237420774489,31.49555542709224
19151483,茶物语,4.0,0.0,8.2,8.3,8.3,82 条点评,面包甜点 , 长虹国际城 长虹国际广场1F屈臣氏旁,104.7237420774489,31.49555542709224
19152095,联首兄弟火锅(高新店),5.0,0.0,9.1,9.1,9.2,216 条点评,火锅 , 双碑 双碑中街46号,104.7237420774489,31.49555542709224
19158024,烤鸭,3.0,0.0,7.0,7.0,7.0,1 条点评,其他 , 高新区 双碑中街普明南路东段62栋17号,104.7237420774489,31.49555542709224
19163012,乐优品,4.0,0.0,7.8,7.8,7.9,10 条点评,面包甜点 , 步行街 临园路东段41-5号,104.7237420774489,31.49555542709224
19163687,串根香麻辣涮串串香,4.0,0.0,7.8,7.8,7.8,24 条点评,火锅 , 御营坝 御营坝河堤老茶树啤酒广场对面,104.7237420774489,31.49555542709224
19163706,御海丰温州海鲜城,4.0,0.0,8.1,8.1,7.9,23 条点评,其他 , 老茶树 滨河路南路东段91号,104.7237420774489,31.49555542709224
19165214,盒作社(天骄摩尔),3.0,0.0,7.7,7.7,8.1,153 条点评,川菜 , 跃进路 涪城区跃进路摩尔天骄3F,104.7237420774489,31.49555542709224
19174753,九逸八特色中餐馆,3.0,0.0,6.9,6.6,6.9,5 条点评,川菜 , 老茶树 御旗路21号,104.7237420774489,31.49555542709224
19176252,苏稽发跷脚牛肉(江油店),3.0,0.0,7.5,7.5,7.5,1 条点评,川菜 , 江油市中心城区 涪江路中段虹桥步行街35-37号,104.7237420774489,31.49555542709224
19189122,杰克小镇,3.0,0.0,6.4,6.4,6.4,4 条点评,面包甜点 , 天骄摩尔 跃进路131号天骄摩尔广场六楼,104.7237420774489,31.49555542709224
19191334,签签会,4.0,0.0,8.0,8.8,8.1,84 条点评,川菜 , 涪城万达广场 火车站万达广场花园南街55号泰和楼1层,104.7237420774489,31.49555542709224
19192448,普吉8号泰式海鲜自助火锅,4.0,0.0,8.8,9.0,9.0,653 条点评,东南亚菜 , 涪城万达广场 万达广场3楼3029-3030,104.7237420774489,31.49555542709224
19192820,one's day怡·易生活馆,3.0,0.0,7.1,7.3,7.3,11 条点评,咖啡厅 , 涪城区 商业街6-8号,104.7237420774489,31.49555542709224
19193387,陈稀饭,3.0,0.0,6.9,7.1,6.9,4 条点评,快餐简餐 , 高水 跃进北路,104.7237420774489,31.49555542709224
19195663,龙湖粥王,4.0,0.0,8.0,7.9,7.9,100 条点评,快餐简餐 , 人民公园 百盛旁,104.7237420774489,31.49555542709224
19198139,淳香阁,3.0,0.0,7.1,7.1,7.1,2 条点评,小吃面食 , 沈家坝 沈家坝北街60幢5号,104.7237420774489,31.49555542709224
19205712,黄记煌三汁焖锅(黄记煌),5.0,0.0,9.1,9.1,9.1,588 条点评,火锅 , 凯德广场 涪城区临园路东段凯德广场5楼,104.7237420774489,31.49555542709224
19210744,黑元素粗粮汤锅(高水南街店) 分店,3.0,0.0,7.7,7.6,7.6,2 条点评,火锅 , 涪城区 高水南街,104.7237420774489,31.49555542709224
19212415,黑元素粗粮汤锅,4.0,0.0,7.8,7.8,7.6,5 条点评,川菜 , 涪城区 长虹大道南段御南街1号,104.7237420774489,31.49555542709224
19264787,永胜小火锅,3.0,0.0,7.0,6.9,7.0,1 条点评,火锅 , 江油市其他 江油市老北站巷子里,104.7237420774489,31.49555542709224
19266583,围爐聚火锅,3.0,0.0,7.3,7.6,7.5,7 条点评,火锅 , 布鲁斯国际 高新区虹阳街11号,104.7237420774489,31.49555542709224
19271372,老瓦房火锅,4.0,0.0,7.7,7.6,7.8,21 条点评,火锅 , 御营坝 长虹大道南段102号,104.7237420774489,31.49555542709224
19271666,蜀香阁自助火锅,3.0,0.0,6.8,6.8,6.8,4 条点评,自助餐 , 高水 跃进路北段69-3号,104.7237420774489,31.49555542709224
19272023,弗爵士英伦甜品,3.0,0.0,7.4,7.4,7.4,5 条点评,面包甜点 , 五里堆 绵山路34号香榭里大道快乐购超市1-4号,104.7237420774489,31.49555542709224
19272925,农家柴房,3.0,0.0,7.3,6.8,7.1,3 条点评,川菜 , 老茶树 御营坝飞云大道东段加气站上行30米,104.7237420774489,31.49555542709224
19275172,风车斗转面庄,3.0,0.0,7.4,7.2,7.2,3 条点评,小吃面食 , 涪城区 滨江路45号,104.7237420774489,31.49555542709224
19275338,碳来香三国烤肉(花荄店),4.0,0.0,8.6,8.9,8.8,58 条点评,韩国料理 , 花荄镇 安县花荄镇丽景云天,104.7237420774489,31.49555542709224
19278311,書与茶,3.0,0.0,7.6,7.6,7.6,3 条点评,咖啡厅 , 人民公园 时代大厦B1楼,104.7237420774489,31.49555542709224
19282798,非茶不可,4.0,0.0,7.7,7.8,7.7,4 条点评,面包甜点 , 步行街 城北街道涪城路26号西北,104.7237420774489,31.49555542709224
19283139,花儿串串,3.0,0.0,7.5,7.4,7.3,15 条点评,火锅 , 芙蓉汉城 治平路47号汇川汉城小区2期8幢5-8号,104.7237420774489,31.49555542709224
19285138,好酒好菜,3.0,0.0,7.3,7.3,7.6,5 条点评,其他 , 游仙区 小枧沟镇惠民街88号,104.7237420774489,31.49555542709224
19296314,南汉山城啤酒炸鸡,4.0,0.0,8.1,8.4,8.2,55 条点评,韩国料理 , 人民公园 安昌路18号爱喜嘉年华3楼,104.7237420774489,31.49555542709224
19298595,和源和创作料理,3.0,0.0,6.7,7.0,6.6,3 条点评,日本料理 , 五里堆 五里堆治平路,104.7237420774489,31.49555542709224
19306188,S+Bar,4.0,0.0,7.9,8.0,7.9,9 条点评,咖啡厅 , 涪城区 万达广场3号门步行街5-12,104.7237420774489,31.49555542709224
19326696,重庆临江门码头火锅,3.0,0.0,7.3,7.4,7.4,2 条点评,火锅 , 五一广场 五一名都大门口,104.7237420774489,31.49555542709224
19342461,茶物语(跃进路店),3.0,0.0,7.1,7.1,7.1,1 条点评,面包甜点 , 跃进路 跃进路4号长虹国际城1楼,104.7237420774489,31.49555542709224
19351450,古得香鸭王(平政店),3.0,0.0,7.4,7.3,7.4,3 条点评,其他 , 五一广场 平政一巷13-4号,104.7237420774489,31.49555542709224
19368923,爱达乐(东河店),3.0,0.0,7.7,7.7,7.7,3 条点评,面包甜点 , 潼川镇 东河路潼川银座对面,104.7237420774489,31.49555542709224
19368942,爱达乐(北泉店),5.0,0.0,9.1,9.1,9.1,173 条点评,面包甜点 , 三台县其他 北泉路北门市场旁,104.7237420774489,31.49555542709224
19368967,爱达乐(金牛大道店),4.0,0.0,8.6,8.4,8.4,135 条点评,面包甜点 , 潼川镇 潼川镇金牛大道11号,104.7237420774489,31.49555542709224
19369255,爱达乐(永兴二店),4.0,0.0,8.6,8.5,8.4,145 条点评,面包甜点 , 双碑 高新区永兴镇永发路263号,104.7237420774489,31.49555542709224
19369507,爱达乐(九九区店),4.0,0.0,8.3,8.4,8.4,41 条点评,面包甜点 , 游仙区 科学城九区公交车站台对面,104.7237420774489,31.49555542709224
19369545,爱达乐(六里村店),4.0,0.0,8.7,8.5,8.6,192 条点评,面包甜点 , 游仙区 六里村华兴南街8号,104.7237420774489,31.49555542709224
19370673,邓氏小吃(土豆店),3.0,0.0,7.7,7.6,7.6,7 条点评,小吃面食 , 三台县中心城区 小东巷,104.7237420774489,31.49555542709224
19371039,高原聚蜀滇烤肉,4.0,0.0,7.9,7.5,7.5,14 条点评,烧烤 , 高水 高水路114号,104.7237420774489,31.49555542709224
19374185,石头寨,3.0,0.0,7.5,7.6,7.9,47 条点评,川菜 , 老茶树 滨河南路东段93号,104.7237420774489,31.49555542709224
19411498,御鲜坊乌鱼庄(园艺山店) 分店,4.0,0.0,8.2,7.8,8.0,20 条点评,川菜 , 园艺山 科创区园艺东街北段58号奥林春天2期,104.7237420774489,31.49555542709224
19414425,德克士(南湖店),4.0,0.0,7.9,7.9,7.6,15 条点评,快餐简餐 , 南湖 绵阳南湖车站一楼,104.7237420774489,31.49555542709224
19428283,品沫茶语 分店,3.0,0.0,6.9,6.6,7.4,7 条点评,面包甜点 , 跃进路 跃进路1958沃尔玛对面邮政亭,104.7237420774489,31.49555542709224
19428288,品沫茶语 分店,3.0,0.0,6.4,6.4,6.4,2 条点评,面包甜点 , 长虹国际城 跃进路口大润发对面邮政亭,104.7237420774489,31.49555542709224
19428290,品沫茶语 分店,3.0,0.0,6.9,6.9,6.9,1 条点评,面包甜点 , 东方华尔街 丝厂家属区门口邮政亭,104.7237420774489,31.49555542709224
19428330,品沫茶语 分店,3.0,0.0,7.0,6.7,6.7,1 条点评,面包甜点 , 人民公园 五牛大酒店邮政亭,104.7237420774489,31.49555542709224
19429113,蜀烩冒菜,3.0,0.0,7.1,7.1,7.1,2 条点评,川菜 , 永昌镇 永昌镇湔江路12_3,104.7237420774489,31.49555542709224
19430681,鲜爆虾,4.0,0.0,8.8,8.5,8.8,38 条点评,川菜 , 芙蓉汉城 绵阳游仙区芙蓉汉城3期,104.7237420774489,31.49555542709224
19438039,火锅工厂,4.0,0.0,8.5,8.2,8.6,39 条点评,火锅 , 富乐山公园 游仙区驿亭路19-7号恒信花园,104.7237420774489,31.49555542709224
19438770,最强大脑焗脑花,3.0,0.0,7.3,7.0,7.3,15 条点评,小吃面食 , 步行街 警钟街马家巷,104.7237420774489,31.49555542709224
19465948,麻辣辣冒菜,3.0,0.0,6.9,6.8,6.7,2 条点评,川菜 , 跃进路 长虹国际广场步行街跃进路6号,104.7237420774489,31.49555542709224
19467432,盐道,3.0,0.0,6.9,6.9,6.9,2 条点评,其他 , 凯德广场 沈家坝富乐中学后大门前行200米,104.7237420774489,31.49555542709224
19475290,巧手蛋挞,4.0,0.0,8.4,8.1,8.4,49 条点评,面包甜点 , 人民公园 马家巷正门入口处,104.7237420774489,31.49555542709224
19477750,星飲饮品,4.0,0.0,8.3,8.3,8.4,79 条点评,咖啡厅 , 西科大 西科大小铁门外青羊西街4号,104.7237420774489,31.49555542709224
19481863,西蜀大宅门(涪城路店),5.0,0.0,9.2,9.2,9.2,266 条点评,火锅 , 人民公园 涪城路169--3,104.7237420774489,31.49555542709224
19482763,成名面坊,3.0,0.0,7.5,7.2,7.4,3 条点评,小吃面食 , 潼川镇 北泉路32号清泉寺下,104.7237420774489,31.49555542709224
19485991,虾圣,3.0,0.0,7.6,7.5,7.3,4 条点评,其他 , 游仙区 芙蓉汉城三期河堤虾皇旁,104.7237420774489,31.49555542709224
19489109,舶宫Wedding Park,3.0,0.0,7.0,7.2,7.2,6 条点评,川菜 , 南山 长虹大道南段172号,104.7237420774489,31.49555542709224
19499969,乐天动力,3.0,0.0,7.4,7.5,7.6,5 条点评,其他 , 游仙区 绵山路32号电视塔内,104.7237420774489,31.49555542709224
19566261,小米椒串串,3.0,0.0,7.5,6.7,7.2,3 条点评,火锅 , 御营坝 御营二队,104.7237420774489,31.49555542709224
19572868,香酥鸡块,4.0,0.0,8.2,7.7,8.4,113 条点评,快餐简餐 , 涪城区 马家巷与孙家巷交汇处,104.7237420774489,31.49555542709224
19573926,刘记小吃,3.0,0.0,6.8,6.8,7.3,2 条点评,快餐简餐 , 富乐山公园 富乐山上富乐阁旁,104.7237420774489,31.49555542709224
19574971,青青草牛肉,3.0,0.0,7.1,7.1,7.1,1 条点评,小吃面食 , 高新区 磨家小区,104.7237420774489,31.49555542709224
19585611,农家芋儿肥肠鸡,3.0,0.0,6.8,6.3,6.8,1 条点评,火锅 , 五里堆 五里堆富临原山20栋1-103号,104.7237420774489,31.49555542709224
19587348,最佳鸡密,3.0,0.0,6.8,6.9,7.0,1 条点评,快餐简餐 , 东方红大桥 涪城路4号,104.7237420774489,31.49555542709224
19597156,金顺莱中韩烤肉,3.0,0.0,6.4,6.4,6.4,3 条点评,自助餐 , 火炬广场 飞云大道2号万豪尊平二期,104.7237420774489,31.49555542709224
19598272,潼江印象,3.0,0.0,7.0,7.0,7.0,1 条点评,其他 , 宏仁乡 宏仁乡五星村六社,104.7237420774489,31.49555542709224
19600682,何福记鸭脖王(长虹国际城店) 分店,3.0,0.0,7.2,7.1,6.7,4 条点评,小吃面食 , 跃进路 步行街,104.7237420774489,31.49555542709224
19619569,转角动力咖啡馆,4.0,0.0,7.7,7.7,7.6,2 条点评,西餐 , 高水 跃进北路77-7号,104.7237420774489,31.49555542709224
19620283,仙海胖哥鱼庄（天骄摩尔）,4.0,0.0,7.8,7.5,8.2,19 条点评,火锅 , 高水 跃进路时代天骄摩尔广场三楼,104.7237420774489,31.49555542709224
19640933,开心米粉,3.0,0.0,7.0,7.0,7.0,1 条点评,快餐简餐 , 北坝镇 三台恒昌路,104.7237420774489,31.49555542709224
19645509,芒果纯K卡门时尚音乐酒吧,4.0,0.0,7.8,8.3,8.0,20 条点评,酒吧 , 涪城区 铁牛街12号,104.7237420774489,31.49555542709224
19645516,老周记酸辣粉,4.0,0.0,8.0,7.9,8.1,49 条点评,小吃面食 , 马家巷 马家巷,104.7237420774489,31.49555542709224
19646811,乐山大众串串香,3.0,0.0,7.4,7.4,7.2,3 条点评,火锅 , 六里村 六里村阳光路中段,104.7237420774489,31.49555542709224
19650137,快当家(人人乐店),4.0,0.0,7.9,7.9,7.7,52 条点评,快餐简餐 , 涪城区 长虹大道东段110号崇尚国际人人乐1楼,104.7237420774489,31.49555542709224
19650145,快当家(天骄摩尔1958店),3.0,0.0,7.8,7.8,7.7,64 条点评,快餐简餐 , 天骄摩尔 跃进路131号天骄摩尔广场5楼2层B10号,104.7237420774489,31.49555542709224
19658590,烤味佳 烤猪蹄(（西科大新校区店... 分店,3.0,0.0,6.8,6.6,6.8,4 条点评,快餐简餐 , 西科大 西科大新校区小铁门旁边,104.7237420774489,31.49555542709224
19658605,烤味佳 烤猪蹄(西科大老校区店) 分店,3.0,0.0,6.2,6.8,6.8,1 条点评,快餐简餐 , 西科大 西科大老校区北门对面酱味鸭脖前,104.7237420774489,31.49555542709224
19660308,圣啡尚餐厅 X 功夫点心,3.0,0.0,6.5,6.5,6.5,2 条点评,快餐简餐 , 涪城区 涪城路58号兴宏国际广场5 A2-01号,104.7237420774489,31.49555542709224
19664770,福太乐烤鱼庄,3.0,0.0,7.2,7.1,7.2,19 条点评,川菜 , 东方红大桥 成绵路一巷,104.7237420774489,31.49555542709224
19675731,一代双椒鱼火锅,3.0,0.0,7.6,7.4,7.5,12 条点评,火锅 , 五里堆 治平路旅游学院斜对面,104.7237420774489,31.49555542709224
19686307,瑞余瓦缸烤鱼堂,4.0,0.0,7.7,7.5,8.0,13 条点评,川菜 , 塘汛 塘汛三元村四队,104.7237420774489,31.49555542709224
19695472,鼎鲜美蛙鱼头火锅(南河店),3.0,0.0,7.4,7.0,7.3,8 条点评,火锅 , 南河 体运村路72号,104.7237420774489,31.49555542709224
19701989,好伦哥(北京好伦哥餐饮有限公),4.0,0.0,7.6,8.3,8.0,1115 条点评,自助餐 , 凯德广场 临园路东段74号凯德广场1期5楼,104.7237420774489,31.49555542709224
19704906,卡卡角角吃铲铲(高新店) 分店,3.0,0.0,7.1,7.1,7.2,7 条点评,火锅 , 普明 普明南路东段63号,104.7237420774489,31.49555542709224
19708652,蜀烩冒菜北川二店,3.0,0.0,7.0,6.9,7.0,1 条点评,川菜 , 安县其他 石纽路47-5.6号,104.7237420774489,31.49555542709224
19709356,三年二班串串香,4.0,0.0,8.7,8.8,8.9,186 条点评,火锅 , 游仙区 五里堆路综合市场上行50米,104.7237420774489,31.49555542709224
19749532,四喜火锅,3.0,0.0,7.3,7.3,8.0,5 条点评,自助餐 , 青义 西南科技大学新区小东门外,104.7237420774489,31.49555542709224
19798664,一品居私房牛肉面,4.0,0.0,7.9,7.7,7.9,79 条点评,小吃面食 , 步行街 翰威城市中心5楼,104.7237420774489,31.49555542709224
19806872,豌杂面庄,3.0,0.0,7.0,6.9,6.9,1 条点评,川菜 , 西科大 西科大三食堂旁,104.7237420774489,31.49555542709224
19816364,汤多多豆腐脑,3.0,0.0,7.5,7.3,7.4,3 条点评,小吃面食 , 梓潼县其他 桂香路北段222号,104.7237420774489,31.49555542709224
